"id"	"paper_text"
"1434"	"V. to divide among people or to give out n. distribution  ~  Syn. dispense
 پخش کردن، تقسیم کردن، تعمیم دادن، توزیع کردن

-Many publishers distribute Their newspapers directly to homes In Their area.
-The invention of The telephone was a magnificent achievement for mankind."
"1435"	"V. to give courage or hope to someone ~  Adv. encouraginglyn. encouragement ~  Adj. encouraging ~  Syn. inspire
 ترغیب کردن، تشویق کردن، دلگرم کردن، تقویت کردن، پیش بردن، پروردن

-Even though The runner finished second, he was encouraged by His performance.
-Payment of The student activity fee was obligatory."
"1436"	" Adv. energeticallyn. energy ~  Adj. full of life, action, or power ~  Syn. vigorous
 پرتکاپو، کارمایه اى، جدى، کارى، فعال، داراى انرژى

-Sam hasn't been as energetic as he usually is.
-The overlooked error raised His score on The test."
"1437"	" n. trade ~  Adj. weak in health or in body ~  Syn. fragile
 نازک، نحیف، شکننده، زودگذر، سست در برابر وسوسه شیطانى، گول خور، بى مایه

-The frail wings of The newborn bird could not lift It off The ground.
-The pollster asked The questions In a nonpartisan manner."
"1438"	"V. to make pure, to improve n. refinement ~  Adj. refined ~  Syn. perfect (v.)
 تصفیه شدن، پالاییدن، پالودن، تصفیه کردن، خالص کردن، پاک شدن، تصحیح کردن

-Factories must to refine oil before It can be used as fuel.
-The position of aircraft wings causes The lift that allows The plane to leave The ground."
"1439"	"  ~  Adj. value in doing something ~  Syn. rewarding
 ارزنده، قابل صرف وقت، ارزش دار

-It was worthwhile waiting 10 hours in line for the tickets.
-three fundamental issues In measurement are reliability, validity, and practicality."
"1440"	"V. altered, to change or make different ~  Adv. alterablyn. alteration ~  Adj. alterable ~  Syn. modify
 تغییردادن، عوض کردن، اصلاح کردن، تغییر یافتن، دگرگون کردن، دگرگون شدن

-I Will The starlit alter its course and miss The coast?
-Many cities In The southwest are predominantly hispanic."
"1441"	"V. to study something carefully, to separate into parts for study n. analyzed, analysis  ~  Syn. examine
 تجزیه کردن، تحلیل کردن، کاویدن، موشکافى کردن، جداکردن، جزئیات را مطالعه کردن، پاره پاره کردن، تشریح کردن

-Scientists must analyze problems thoroughly.
-Promptness is an important factor In Many societies."
"1442"	"  ~  Adj. something from a long time ago, very old. ~  Syn. old
 باستانى، دیرینه، قدیمى، کهن، کهنه، پیر

-Archaeologists analyze ancient civilizations.
-The analogy between The behavior of The Bacteria In The lab and In The Human body is not clear."
"1443"	"V. annoy ~  Adv. annoyinglyn. annoyance ~  Adj. a slight bother, disturbing to a person ~  Syn. bothersome
 رنجش آور

-Mosquitoes can be an annoying part of a vacation at The beach.
-The results of This study approximate those of a previous study."
"1444"	"V. to think about or prepare for something ahead of time n. anticipation ~  Adj. anticipatory ~  Syn. predict
 پیش بینى کردن، انتظار داشتن، پیشدستى کردن، جلوانداختن، پیش گرفتن بر، سبقت جستن بر

-No one can anticipate The results of The games.
-The lawyer's plea was made in a compelling manner."
"1445"	"V. to follow established rules or patterns of behavior n. conformity, conformist  ~  Syn. adapt
 همنوایى کردن، مطابقت کردن، وفق دادن، پیروى کردن

-Yon must conform to The rules or leave The club.
-The man's voice echoed formidably throughout the hallway."
"1446"	"V. to find out, to observe something n. detection, detective  ~  Syn. notice
 یافتن، پیدا کردن، کشف کردن، نمایان ساختن

-He detected a smile on his girlfriend's face.
-The intrusion of The hazardous gas made It difficult to live In The house."
"1447"	"V. to make rich, to make something of&nbsp;&nbsp;greater value n. enrichment ~  Adj. enriching ~  Syn. enhance
 توسعه دادن، پر قوت کردن، غنى کردن، توانگرکردن

-The fine arts enrich our lives.
-She has periodic desires to get a job."
"1448"	"V. to make stronger in feeling or quality ~  Adv. intensely, intensivelyn. intensity ~  Adj. intense, intensive ~  Syn. heighten
 تقویت کردن، افزایش دادن، سخت کردن، تشدید کردن، شدید شدن

-The importance of The test Will sometimes intensify The nervousness of The students.
-She is prone to study hard The night before Her tests."
"1449"	" Adv. intolerantly, intolerablyn. intolerance ~  Adj. intolerant, difficult or painful to experience, not able to accept different ways of thought or behavior ~  Syn. unbearable
 تحمل ناپذیر، سخت، غیر قابل تحمل، دشوار، بى نهایت

-any opposition to The rules is intolerable
-The brilliant student fulfilled his teacher's prophecy that he would be a successful doctor."
"1450"	"V. to see and watch carefully, to examine n. observation, observer ~  Adj. observant, observable ~  Syn. notice
 معاینه کردن، اظهار عقیده کردن، نظر دادن، بجا آوردن، دیدبانى کردن، رعایت کردن، مراعات کردن، مشاهده کردن، ملاحظه کردن، دیدن، گفتن، برپاداشتن

-Human beings like to observe The behavior of monkeys.
-The pilot's salary is proportional to that of pilots of other airlines."
"1451"	"  ~  Adj. continuing ~  Syn. current
 درحال پیشرفت، مداوم

-The tutoring project is an ongoing program of The school.
-Her readiness to cooperate was an important factor In The investigation."
"1452"	"V. to suggest or plan to do something n. proposal, proposition ~  Adj. proposed ~  Syn. suggest
 پیشنهاد کردن، پیشنهاد ازدواج کردن

-The governor is going to propose new taxes.
-Satellite photos show The smallest details With great reliability."
"1453"	"V. to give back or bring back something; to return to the original condition n. restoration ~  Adj. restored ~  Syn. revitalize
 پس دادن، بحال اول بر گرداندن، تعمیر کردن، اعاده کردن، ترمیم کردن، باز دادن

-he restored my confidence In hint.
-The electrician was reluctant to estimate The cost of The repair work."
"1454"	" Adv. vitallyn. vitality ~  Adj. of great importance, full of life ~  Syn. indispensable
 حیاتى، وابسته به زندگى، واجب، اساسى

-Money is vital to The success of The program.
-The renowned conductor made a guest appearance at The concert."
"1455"	" Adv. ambiguouslyn. ambiguity ~  Adj. of unclear meaning, something that can be understood in more than one way ~  Syn. vague
 باابهام، تاریک( از لحاظ مفهوم)، دوپهلو، مبهم

-The men received an ambiguous message From Their boss.
-She made sacrifices In order to be able to attend The university."
"1456"	" Adv. apparently ~  Adj. to be clear in meaning or open to view, easily understood ~  Syn. visible
 ظاهرى، مشهود، پیدا، آشکار، ظاهر، معلوم

-It was apparent that he needed to rest.
-he triumphed over all of His difficulties."
"1457"	" Adv. arbitrarilyn. arbitrariness ~  Adj. an action or decision made with little thought, order, or reason ~  Syn. haphazard
 استبدادى، ارادى، اختیارى، دلخواه، مطلق، مستبدانه، قراردادى

-Her choice of clothing seemed arbitrary
-he could afford The house Because of current low interest rates."
"1458"	" Adv. assertivelyn. assertiveness, assertion, to express or defend oneself strongly, to state positively ~  Adj. assertive ~  Syn. declare
 دفاع کردن از، حمایت کردن، آزاد کردن، اظهار قطعى کردن، ادعا کردن، اثبات کردن

-The government asserted its control over The banking system.
-Bacteria and insects are frequently agents of food contamination."
"1459"	"V. astound ~  Adv. astoundingly ~  Adj. very surprising ~  Syn. astonishing
 گیج، متحیر، مبهوت کردن

-The Scientists made an astounding discovery.
-The new student was unable to discern the humor of the teacher's joke."
"1460"	" n. astuteness ~  Adj. astutely, very intelligent, smart, clever ~  Syn. perceptive
 زیرک، ناقلا، دانا، هوشیار، دقیق، موشکاف

-he was an astute worker, Finishing In half The Time It took The others to finish.
-a young mind Will flourish With The proper guidance."
"1461"	"V. to give permission or power to do something n. authority ~  Adj. authorized ~  Syn. empower
 اجازه دادن، اختیار دادن، تصویب کردن

-Only authorized employees are allowed In The laboratory.
-Proper maintenance of a car's engine will preserve its performance and value."
"1462"	"V. deceive ~  Adv. to make someone think that something is true or good when it is false or badn. deception ~  Adj. deceptive ~  Syn. misleadingly
 بطور فریب آمیز

-The magician deceptively made The rabbit disappear.
-The mediocrity of His work was disappointing."
"1463"	"V. determine n. determination ~  Adj. to be strong in one's opinion, to be firm in conviction ~  Syn. resolute
 مصمم، ثابت قدم

-They were determined to go to graduate school.
-His negligence caused him to lose all of The work he had done on The computer."
"1464"	"V. to get the facts, to draw out, to evoke n. elicitation  ~  Syn. extract
 بیرون کشیدن، استخراج کردن، استنباط کردن

-a lawyer Will elicit all The facts necessary to prove Her case.
-Her background parallels mine."
"1465"	"V. to command not to do something to have a dangerous look, bad feeling ~  Adv. forbiddingly ~  Adj. forbidden, forbidding ~  Syn. ban
 قدغن کردن، منع کردن، بازداشتن، اجازه ندادن

-His father Will forbid him to Use The car.
-The puffin has Many peculiarities not shared by other birds."
"1466"	"V. to make a request n. petition  ~  Syn. appeal
 شکایت کردن، دادخواست دادن، دادخواست، عریضه، دادخواهى کردن، درخواست کردن

-Canada petitioned The United nations to consider its case.
-The venom of The coral snake is extremely potent."
"1467"	"V. to give up control n. relinquishment  ~  Syn. abdicate
 ول کردن، ترک کردن، چشم پوشیدن

-The troubled executive relinquished His control of The company.
-The actor was remarkably calm before His performance."
"1468"	" Adv. resilientlyn. resilience ~  Adj. strong enough to recover from difficulty or disease ~  Syn. tenacious
 عکس العمل، نشان دهنده، فنرى

-She has a resilient personality and Will Soon feel better.
-The crowd scattered When It began to rain heavily."
"1469"	"V. to make it attractive to do something wrong ~  Adv. temptinglyn. temptation ~  Adj. tempting ~  Syn. entice
 فریفتن، دچار وسوسه کردن

-The idea of getting rich quickly tempted him to invest His life savings.
-The union attempted to solidify its position In The workplace."
"1470"	"V. to fill with great surprise ~  Adv. amazinglyn. amazement ~  Adj. amazing ~  Syn. astonish
 متحیرساختن، مبهوت کردن، مات کردن، سردرگم کردن، سردرگم، متحیر

-I was amazed that I received an a on The calculus test.
-Buying food at a convenience store can be somewhat expensive."
"1471"	"V. to confuse to a point at which no progress can be made n. bafflement ~  Adj. baffling ~  Syn. puzzle
 سپر، صفحه منعکس کننده، تیغه بلندگو، گیج یا گمراه کردن، مغشوش کردن، دستپاچه کردن، بى نتیجه کردن، پریشانى، اهانت

-The causes of Many harmful diseases have baffled doctors for centuries.
-Some people become frustrated by The tedium of daily living."
"1472"	"V. to produce, to carry; to show; to endure  ~  Adj. bearably, bearable ~  Syn. yield
 در بر داشتن، تأثیر داشتن، حمل کردن، دربرداشتن، داشتن، زاییدن، تاب آوردن، تحمل کردن، مربوط بودن

-This orchard bears Many fine harvests of apples.
-Solar eclipses are brief moments when the Earth and Moon cross the Sun's fixed position in the solar system."
"1473"	"V. to prevent movement progress, or success n. blockage ~  Adj. blocked ~  Syn. obstruct
 بلاک، بلوک ساختن، سد کردن، دفاع، قطعه زمین، یک دستگاه ساختمان، قرقره طناب خور، پارازیت، سد قالب، سد کردن، وقفه، منطقه، بندآوردن، انسداد، جعبه قرقره، اتحاد دو یاچند دسته به منظور خاصى، بلوک، کنده، قطعه، بستن، مانع شدن از، توده، قلنبه

-The government blocked The sale of The airline.
-a dollar bill remains In circulation for approximately one and a half years."
"1474"	"V. to make something difficult to see n. blur ~  Adj. blurred ~  Syn. cloud
 مرکبى کردن، لکه، تیرگى، منظره مه آلود، لک کردن، تیره کردن، محو کردن، نامشخص به نظر آمدن

-The rain blurred everyone's view of the valley.
-The policy of The government concerning unemployment has been consistent."
"1475"	" Adv. brilliantlyn. brilliance ~  Adj. intensely bright or colorful, intelligent ~  Syn. radiant
 تابان، مشعشع، زیرک، بااستعداد، برلیان، الماس درخشان

-Einstein was a brilliant thinker.
-It was The best exhibition of talent that I have ever seen."
"1476"	"V. to alert someone of danger, the act of taking care of, or paying attention to, something ~  Adv. cautiouslyn. caution ~  Adj. cautious, cautionary ~  Syn. warn
 توجه کنید، احتیاط، پیش بینى، هوشیارى، وثیقه، ضامن، هوشیار کردن، اخطار کردن به

-The office cautioned The motorist to slow down.
-The foundation maintained a number of philanthropic activities."
"1477"	"V. challenge n. an invitation to complete, something that demands competitive action or much thought ~  Adj. challenging ~  Syn. dare
 چالش، بمبارزه طلبیدن، رقابت کردن، سرپیچى کردن، سرتافتن، متهم کردن،طلب حق، گردن کشى، دعوت به جنگ

-Finishing the 26-mile race was a challenge for most of the participants.
-There was an impropriety With The way The funds were spent."
"1478"	" Adv. delicately ~  Adj. needing careful treatment, sensitive, easily broken ~  Syn. fragile
 ظریف، خوشمزه، لطیف، نازک بین، حساس

-Because of its controversial nature, It was a challenge to discuss such a delicate issue In public.
-Many shoppers buy items on impulse."
"1479"	"V. to increase in a positive way, such as in value, power, or beauty n. enhancement ~  Adj. enhanced ~  Syn. strengthen
 کمک کردن، تسهیل کردن، بالابردن، افزودن، زیادکردن، بلندکردن

-Passing The exam should enhance your chances of being, admitted to college.
-Deserts are characterized by Their infrequent rainfall."
"1480"	" Adv. intriguinglyn. intrigue ~  Adj. intriguing ~  Syn. fascinate
 دسیسه کردن، توطئه چیدن، فریفتن

-he was intrigued by The acclaim flat he received.
-The doctors were unable to isolate The cause of The epidemic."
"1481"	"V. to change a belief or behavior by argument or reason ~  Adv. persuasivelyn. persuasion ~  Adj. persuasive ~  Syn. convince
 وادار کردن، برآن داشتن، ترغیب کردن

-They couldn't persuade their critics to see their point of view.
-Her overt attempt to take control of The discussion failed."
"1482"	"V. to change for another thing; to take the place of n. replacement ~  Adj. replaceable ~  Syn. substitute
 عوض کردن، جانشین شدن یا کردن، چیزى را تعویض کردن، جابجا کردن، جایگزین کردن

-They have replaced all of The old office equipment.
-The Nobel Prize is a profound recognition of outstanding achievement."
"1483"	"V. to throw off naturally, to give out   ~  Syn. discard
 انداختن، افشاندن، افکندن، خون جارى ساختن، جارى ساختن، پوست انداختن، برگ ریزان کردن، کارخانه سرپوشیده، آلونک

-In order to grow, crabs must shed Their shells.
-There was a sharp change In The humidity After The storm."
"1484"	" Adv. uniquelyn. uniqueness ~  Adj. to be the only one of a kind; special ~  Syn. rare
 منحصر بفرد، بى مانند، بیتا، بى همتا، بى نظیر، یکتا، یگانه

-he was presented With a unique opportunity to attend The conference.
-They found themselves In a very difficult situation."
"1485"	" Adv. most importantly or most commonly ~  Adj. chief ~  Syn. mostly
 مخصوصاً، بطور عمده

-Houses are made chiefly of wood products.
-This report, and all subsequent reports, must be written In The appropriate style."
"1486"	" Adv. coarselyn. coarseness ~  Adj. not fine or smooth, not delicate ~  Syn. rough
 شیب، درشت، زبر، خشن، زمخت، بى ادب

-Sandpaper is an extremely coarse material.
-It is unmistakably clear that The report must be finished by noon."
"1487"	"  ~  Adj. ordinary ~  Syn. frequent
 پیش پا افتاده، معمولى، مبتذل، همه جایى

-Soon It Will be commonplace to see The person to whom you are talking on The phone.
-There was complete chaos When The world champions arrived at The airport."
"1488"	"V. compare ~  Adv. being measured or judged by comparisonn. comparison ~  Adj. comparative ~  Syn. relatively
 نسبتاً، بطور مقایسه

-It was comparatively easy for him to learn baseball Because he had been a cricket player.
-I would characterize him as a diligent professional."
"1489"	" n. complexity ~  Adj. difficult to understand or explain;having many parts ~  Syn. complicated
 پیچیده، مرکب از چند جزء، بغرنج، مختلط

-The businessmen astutely approached The complex production problem.
-The controversy was caused by The proposal to build an airport In The area."
"1490"	" Adv. conventionallyn. convention ~  Adj. following accepted rules or standards ~  Syn. traditional
 جنگ افزارهاى معمولى( غیر اتمى)، متداول، متعارف، عرفى، قراردادى، مرسوم، مطابق ایین وقاعده، پیرو سنت ورسوم

-Professor Canfield agreed With The conventional theory about The origin of The Basque language.
-Her exemplary academic achievement is representative of most students at This institution."
"1491"	" Adv. curiouslyn. curiosity ~  Adj. odd or strange; eager to learn ~  Syn. peculiar
 کنجکاو، نادر، غریب

-a curious object was discovered In The remains.
-She was grateful for all The work he had done for her."
"1492"	"V. exceed ~  Adv. excessively, very; to an unusual degreen. excess ~  Adj. excessive ~  Syn. extremely
 به حد زیاد

-In tropical zones, It is exceedingly hot and humid.
-Their interpretation of The story generated Some interesting discussion."
"1493"	"V. exclude ~  Adv. no one else; nothing else; not shared with othersn. exclusion ~  Adj. exclusive ~  Syn. restrictively
 منحصراً،مخصوصاً

-This room is used exclusively by The faculty.
-The launching of The first Soviet Satellite, Sputnik, created concern among The American public."
"1494"	" Adv. immenselyn. immensity ~  Adj. extremely large ~  Syn. massive
 بى اندازه، گزاف، بیکران، پهناور، وسیع، کلان، بسیار خوب، ممتاز، عالى

-From The mountaintop you can see The immense valley.
-The legitimacy of The theory has yet to be determined."
"1495"	" Adv. certainly; really (used to make a statement stronger)  ~  Syn. truly
 براستى، حقیقتاً، واقعاً، در واقع، همانا، فى الواقع

-Did he indeed go to The infirmary.
-that group of workers is particularly difficult to satisfy."
"1496"	" Adv. rigidly ~  Adj. not easy to bend; firm, inflexible ~  Syn. stiff
 سخت، سفت و محکم، جدى، جامد، صلب

-The teacher was very rigid In His ideas about class attendance.
-The radiance of The fire prevented The firefighters From entering The house."
"1497"	" Adv. regularly, usually donen. routine ~  Adj. routine ~  Syn. ordinarily
 روزمره‌، كار عادی‌، جریان‌ عادی‌، عادت‌ جاری‌

-She routinely gets a physical examination.
-The mountain ridge was heavily forested."
"1498"	"V. suffice ~  Adv. enough, in a satisfying mannern. sufficiency ~  Adj. sufficient ~  Syn. adequately
 به قدر کفایت

-Jenny is sufficiently mature to make Her own decisions.
-The span of The bridge is three miles."
"1499"	"V. view ~  Adv. can be seen power of imagination or wisdom, especially with regard to the futuren. vision ~  Adj. visible, visionary ~  Syn. noticeably
 بطور مرئى

-Ken was visibly upset about His performance evaluation.
-The crowd reacted spontaneously to The danger."
"1500"	" Adv. appropriatelyn. appropriateness ~  Adj. correct or good for the purpose ~  Syn. proper
 اختصاص دادن، براى خود برداشتن، ضبط کردن، درخور، مناسب، مقتضى

-It is not appropriate to cheat on tests.
-water streamed From The dam as workers attempted to make The repairs."
"1501"	"V. to make more easily understood, to make clear n. clarification  ~  Syn. explain
 تصفیه شدن، صاف کردن یا شدن، روشن کردن، واضح کردن، توضیح دادن

-Chapter 2 in the textbook clarifies the process of osmosis.
-that was a strikingly convincing argument that The speaker delivered."
"1502"	"V. to prevent from being seen or discovered n. concealment  ~  Syn. hide
 پنهان کردن، نهان کردن، نهفتن

-The students concealed Their feelings about The course.
-emotional problems are apt to damage personal relationships."
"1503"	"V. to make certain, given support n. confirmation ~  Adj. confirmed ~  Syn. prove
 تایید کردن، تصدیق کردن، تثبیت کردن

-The director confirmed that The meeting would be on The tenth.
-The lawyer was demonstrative In making His impassioned plea before The jury."
"1504"	" Adv. in an unchanging manner; happening all the time ~  Adj. constant ~  Syn. continually
 دائماً، ازروى ثبات، بدون تغییر

-Philosophy constantly questions The nature of Human existence.
-Good style, punctuation and grammar are important ingredients of a Good essay."
"1505"	" Adv. convenientlyn. convenience ~  Adj. easy to reach, near; suitable to one's needs ~  Syn. practical
 راحت، مناسب

-The student union is convenient to The physical sciences building.
-Reflexes are involuntary reactions to external stimuli."
"1506"	" n. core ~  Adj. the central or most important part ~  Syn. chief
 هسته، مغز ودرون هرچیزى، رشته سیم، هسته سنگ، هسته یا دیوار هسته اى، مغزى،

-The core of The curriculum consists of courses that are required of all students.
-The weather was marvelous for an afternoon get-together In The park."
"1507"	"V. critique ~  Adv. criticallyn. criticism, critic ~  Adj. very serious or requiring careful judgment; finding fault ~  Syn. dangerous
 خطرناک، حساس، مهم، حیاتى، شاخص، بحرانى، وخیم، نکوهشى، منتقدانه

-It is critical to follow The directions for The experiment exactly as The instructor indicates.
-a yardstick is used to measure lengths up to three feet."
"1508"	"V. to change from the original shape or condition, usually in an unnatural way n. distortion ~  Adj. distorted ~  Syn. deform
 شکسته شدن، خمیدن، بد شکل کردن، کج کردن، تحریف کردن، ازشکل طبیعى انداختن

-Time and space are distorted When traveling at The speed of light.
-The Broadway play was moderately successful."
"1509"	"V. diversify ~  Adv. diverselyn. diversity ~  Adj. various; distinct from others ~  Syn. Different
 متضاد، متنوع، مخالف، گوناگون، مختلف، متغیر، متمایز

-Freud had Many diverse interests In psychology.
-The Moon rock is an oddity available at The museum for all to view."
"1510"	"V. prosper ~  Adv. prosperouslyn. prosperity ~  Adj. successful, wealthy ~  Syn. thriving
 شکوفا، پررونق، کامیاب، موفق، کامکار

-In the early 1900s, San Francisco was a prosperous city.
-In order to perceive something visually, light must be reflected from the object's surface."
"1511"	" Adv. purposely, done for a special reasonn. purpose ~  Adj. purposeful ~  Syn. deliberately
 با داشتنِ مقصود

-The course syllabus was designed purposefully to be easy to follow.
-The stockbroker's supposition is that the economy will improve."
"1512"	"V. to uncover, to expose ~  Adv. revealinglyn. revelation ~  Adj. revealing ~  Syn. disclose
 آشکار کردن، فاش کردن، معلوم کردن

-The president revealed Some of His ideas before he gave His speech.
-The trees could not sustain The attack of The locusts."
"1513"	" Adv. almost notn. scarcity ~  Adj. scarce ~  Syn. hardly
 به دشوارى، زورکى

-The woman scarcely spoke a word of English.
-I think This painting symbolizes The universal themes of humanity."
"1514"	"V. theorize ~  Adv. according to a reasoned, but not proven, point of viewn. theory ~  Adj. theoretical ~  Syn. hypothetically
 از لحاظ فرض علمى

-His argument was theoretically appealing but not realistic.
-Vitamins are synthetically produced."
"1515"	"V. to go faster n. acceleration, accelerator  ~  Syn. hasten
 تسریع کردن، تند کردن، شتاب دادن، بر سرعت( چیزى )افزودن، سرعت دادن، سرعت گرفتن، تند شدن، تندتر شدن

-The action of molecules accelerates When They are heated.
-The solution to This problem can be tangibly demonstrated."
"1516"	"V. crack n. a thin opening caused by breaking, a flaw  ~  Syn. fracture
 ترک خوردن، شکستگى، پریدگى، رخنه، ترک، ضربت، تولید صداى ناگهانى وبلند کردن، شکاف برداشتن، ترکیدن

-Cracks In The ice allowed for fishing.
-The government is tightening The regulations on The Use of seat belts."
"1517"	"V. to make something new ~  Adv. creativelyn. creation, creator, creativity, creativeness ~  Adj. creative ~  Syn. produce
 خلق شدن، آفریدن، ایجاد کردن

-Thomas Edison created numerous inventions.
-The shortage of work aggravated The crisis In The Small town."
"1518"	"V. to move slowly and quietly close to the ground; to begin to happen  ~  Adj. creeping ~  Syn. crawl
 مرحله به مرحله جلو رفتن، وارفتگى، خزیدن، مورمور شدن، وارفتگى بتن، چهار دست و پا رفتن

-Some mistakes are beginning to creep into His work.
-His amusing comment made Everyone laugh."
"1519"	"V. to press together so as to completely distort the shape or nature of the object n. crush ~  Adj. crushing ~  Syn. grind
 مچاله کردن، سانحه هوایى، تصادف کردن، له کردن، خرد کردن، فشردن، پیروزشدن بر

-The machine crushes Corn to produce Corn meal.
-It is conceivable that humans Will travel to distant planets one day."
"1520"	"V. to plant and raise a crop; to encourage growth of a relationship or friendship n. cultivation ~  Adj. cultivated ~  Syn. grow
 کِشت کردن، زراعت کردن، ترویج کردن

-The professionals had common interests that allowed them to cultivate a working relationship With each other.
-The conversion From Fahrenheit to centigrade can be easily made."
"1521"	"V. to state demands with the power to enforce n. dictator ~  Adj. dictatorial ~  Syn. impose
 دستور دادن، دیکته کردن، با صداى بلند خواندن، امر کردن

-The workers were not In a position to dictate demands to management.
-There is No simple cure for The ills of society."
"1522"	"V. to hear, see, or recognize differences  ~  Adj. distinguishable, distinguished, distinguishing ~  Syn. discriminate
 تشخیص دادن، دیفرانسیل گرفتن، دیدن، مشهورکردن

-Some people cannot distinguish colors well.
-The patient's debility restricted him to the room."
"1523"	" n. a small sign of damage that makes an item imperfect ~  Adj. flawed ~  Syn. defect
 نقص، مو برداشتن، درز، رخنه، خدشه، عیب دار کردن، ترک برداشتن، تند باد، آشوب ناگهانى

-There is a flaw In His theory.
-The depletion of the Earth's oil reserves poses a threat to our current style of life."
"1524"	"V. harvest n. the act of collecting a crop; the crops gathered ~  Adj. harvested ~  Syn. harvest
 نتیجه، حاصل، محصول، هنگام درو، وقت خرمن، درو کردن وبرداشتن

-The United States had a comparatively Good grain harvest This year.
-is There a finite number of Stars In The universe?"
"1525"	"V. to show, as in a mirror n. mirror  ~  Syn. reflect
 آیینه، درآینه منعکس ساختن، بازتاب کردن

-The results of The study mirror public opinion.
-Porpoises are very perceptive mammals."
"1526"	"V. to gain or secure something  ~  Adj. obtainable ~  Syn. gain
 بدست آوردن ،فراهم کردن ،گرفتن، احراز

-The university obtained a new particle accelerator.
-We secured all of The doors of The lab before leaving."
"1527"	" n. a very small piece of something  ~  Syn. fragment
 خرده، ریزه، ذره، لفظ، حرف

-Particles of dust can destroy electronic instruments.
-This product has The highest toxicity of any known to science."
"1528"	"V. to establish a home; to resolve a disagreement n. settlement ~  Adj. settled ~  Syn. colonize
 نشاندن، قرار دادن، تصفیه کردن، فرو کردن، جا دادن، ماندن، ساکن کردن، واریز کردن، تصفیه کردن، معین کردن، ته نشین شدن، تصفیه حساب کردن

-people arriving From The south settled In California.
-His tranquil manner of expression made us all feel more secure."
"1529"	"V. to move from one place to another n. transportation ~  Adj. transportable, transported ~  Syn. carry
 نقل و انتقال، حمل و نقل، بردن، حمل کردن، از خود بیخودشدن، از جا در رفتن، بارکش، وسیله نقلیه، ترابرى، حامل

-Flying is not always The fastest way to transport passengers to Their destination.
-The trapped animals were released After being tagged by The wildlife conservationists."
"1530"	" Adv. accuratelyn. accuracy ~  Adj. careful and exact ~  Syn. precise
 درست، دقیق، صحیح

-She was able to make accurate observations With The new telescope.
-It is undeniable that he has skill, but he needs to show more initiative."
"1531"	"V. to place into groups according to type n. classification ~  Adj. classified ~  Syn. to place into groups according to type
 رده بندى کردن، دسته بندى کردن، طبقه بندى کردن

-Biologists classify life forms into Many phyla.
-The treasurer underestimated The cost of The new furniture."
"1532"	" n. monetary unit  ~  Syn. money
 پول قانونى و رایج هر کشور، وجه، ارز، جدید بودن نقشه، پول نقد، پول رایج، رواج، انتشار

-The purchase must be paid for In The national currency
-The promotion he received was an acknowledgment of His excellent work."
"1533"	"V. deepen ~  Adv. deeplyn. depth ~  Adj. far below the surface; complete understanding ~  Syn. thorough
 گود، ژرف، عمیق

-Lake Baikal is The deepest Lake In The world.
-The office's most recent acquisition was a new photocopier."
"1534"	" Adv. denselyn. density ~  Adj. closely packed or crowded, difficult to see through  ~  Syn. thick
 چگال، غلیظ، متراکم، انبوه، احمق، خنگ

-The boating accident was caused by The dense fog.
-Assimilation of a new cultural environment can be difficult."
"1535"	"V. to count on; to be supported by ~  Adv. dependablyn. dependence, dependency, dependent ~  Adj. dependable ~  Syn. trust
 وابسته بودن به، مربوط بودن به، منوط بودن به، توکل کردن به

-The farmers depend on rain to produce a Good harvest.
-he bought a box of assorted books at The book fair."
"1536"	"V. dim ~  Adv. dimlyn. dimness ~  Adj. not bright or clear ~  Syn. faint
 کم نور، تاریک، تار، مبهم

-The light was too dim for studying.
-Only parts of The highest caliber can be used to make repairs on The spacecraft."
"1537"	"V. to show, reveal n. display  ~  Syn. exhibit
 نمایشگر، صفحه نمایش، در معرض نمایش، نشان دادن، آشکارکردن، نمایش، تظاهر، جلوه، نمایاندن

-The model displayed The details of The Human hand.
-Try to condense The two chapters into one."
"1538"	"V. export n. products sold abroad ~  Adj. exported ~  Syn. foreign sales
 کالاهاى صادراتى، صدور، صادر کردن، بیرون بردن، کالاى صادره، صادرات

-Until recently the United States' exports exceeded its imports.
-The expert contradicted himself during His presentation."
"1539"	" Adv. gigantically ~  Adj. very large ~  Syn. enormous
 غول پیکر

-Reaching The Moon was a gigantic step In space exploration for mankind.
-His disregard of The lab instructions caused him to make Many errors."
"1540"	"V. impress ~  Adv. impressivelyn. impression ~  Adj. causing admiration because of an object's importance, size, or quality ~  Syn. imposing
 مؤثر، برانگیزنده احساسات، گیرا

-Lincoln's power of persuasion was impressive
-The precious stone was one of a kind."
"1541"	"V. last  ~  Adj. forever, without end ~  Syn. enduring
 دیرپاى، بادوام، ماندنى، ثابت، پاینده، پایا

-Kennedy left a lasting impression on The people who heard His inaugural address.
-he gained prominence Through His television appearances."
"1542"	"V. treasure n. the agency that controls and spends money; a collection of valued things ~  Adj. treasured ~  Syn. bank
 خزانه دارى، گنجینه، گنج، خزانه

-The treasury was under pressure to lower interest rates.
-The project team made a requisition for a new set of reference books."
"1543"	" Adv. uniformlyn. uniformity ~  Adj. every part being the same. ~  Syn. consistent
 لباس فرم، اونیفرم، لباس متحدالشکل، یک شکل، یکسان، متحد الشکل، یکنواخت کردن

-Bread has a uniform texture.
-The unraveling of The Soviet union took place In The span of a few months."
